x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
65.570724,162.9641,583.4091,24.42302,155.07965,592.0288,-5.3663564,131.18088,598.86206,-20.812162,107.597176,605.8013,-36.103188,85.70649,602.63104,22.564926,79.178665,592.007,10.285121,40.591362,588.82404,2.885804,15.508548,583.6337,-2.8162236,-5.770569,577.222,47.76054,72.85864,585.0238,43.981373,30.423761,578.51544,42.512917,2.68463,572.17,41.020935,-20.11624,565.7592,70.49376,75.63589,579.69855,73.8623,35.40682,574.42865,76.4357,9.130947,571.4628,77.34695,-13.081194,569.3379,91.41832,84.71848,574.17206,102.386314,54.227043,574.15814,109.015236,33.45846,575.9028,112.60724,14.254359,577.1961
66.77372,163.58589,584.4128,24.554632,155.64278,592.02496,-5.3637166,131.47466,599.0655,-20.84385,107.73364,606.1284,-36.48144,85.94286,602.60284,22.784456,79.5302,592.494,10.573516,40.989002,589.32465,3.1412122,15.866447,584.0971,-2.7293944,-5.3398423,577.58405,48.1,73.17722,585.66003,43.690563,30.82953,578.59094,41.951946,3.0334535,572.1412,40.188564,-19.754747,565.55115,70.901474,75.92667,580.17725,73.936165,35.704014,574.6269,76.2407,9.415774,571.3722,76.89432,-12.732479,568.97723,91.90242,85.096985,574.77856,102.38562,54.415096,574.1384,108.755974,33.643234,575.4242,112.20962,14.488872,576.45844
66.31042,163.48051,584.68756,24.60008,155.95792,592.5042,-6.0270634,132.0251,599.22595,-21.140966,108.28832,607.0471,-36.676785,86.26787,602.798,22.151743,79.893524,593.3284,10.070671,41.66229,590.00543,2.847813,16.488947,584.87476,-2.8876588,-4.7864785,578.33606,47.241665,73.43283,585.80383,41.516285,31.001396,577.9217,39.15838,2.893145,571.1356,36.79346,-20.332361,564.24884,70.22619,76.13128,579.962,72.226974,36.238155,573.7192,74.748245,10.061889,570.10504,75.63411,-12.128044,567.6605,91.499916,85.289986,574.6666,101.72225,54.59336,573.49774,108.46254,33.82706,575.0946,112.986626,14.659456,577.4276
65.62247,163.44356,584.9877,23.607773,155.66846,592.5701,-6.704675,131.83313,599.1651,-21.457056,108.28032,607.03204,-36.704483,86.10272,603.5421,21.775028,79.9274,593.1314,10.73241,41.28383,590.3818,3.5907428,16.105524,585.4282,-2.4285579,-5.350767,578.5288,46.94741,73.606735,585.8088,42.808025,31.037645,579.1304,40.89538,2.8718832,572.61505,38.750816,-20.452507,565.46216,69.75169,76.40793,580.35925,71.92958,36.861496,572.22815,74.16363,10.867659,566.82776,74.63007,-11.198172,562.3269,91.09484,85.39587,575.4857,102.27189,54.591476,574.66223,108.974075,33.721806,576.0701,112.78066,14.25671,577.3957
66.194885,164.03455,586.5726,24.062536,155.68163,592.778,-5.667105,131.4479,599.1762,-20.959806,107.63865,607.01697,-37.04624,85.693146,603.5395,22.417957,79.62509,592.3468,10.662328,41.089596,589.2062,3.3693995,15.829029,584.7789,-2.7024565,-5.861935,578.05695,47.271847,73.30214,585.08685,42.528812,31.030254,577.8702,40.40255,3.356938,571.07385,37.99425,-19.719006,563.437,70.1159,76.477295,580.2543,72.16118,37.53878,568.13904,74.32345,11.718576,560.3047,74.663666,-10.211795,553.7677,91.57642,85.86164,576.839,101.61699,55.527744,573.25226,108.11952,35.16989,573.0317,112.05229,16.187983,572.53265
64.98194,163.43333,585.56683,23.300009,155.35687,592.8187,-6.794626,130.5461,598.16846,-20.955114,107.13035,606.8373,-36.171333,84.91281,604.3506,21.891441,78.966835,591.4574,11.18339,40.801407,589.5129,4.453694,15.615181,585.33124,-1.5134819,-5.8769784,578.61505,46.28944,72.91912,583.58185,44.095444,30.3074,577.9942,43.79596,2.2130158,572.2098,42.914623,-21.091524,566.0899,68.81058,76.13208,578.5237,71.796074,37.085934,565.7966,74.68582,11.149632,558.1998,75.79719,-10.897747,552.31744,90.125114,85.22631,574.7825,100.84178,54.789967,571.4309,107.65842,34.66587,571.03894,111.513145,16.027042,569.65875
66.07541,164.07513,588.202,23.16637,155.4367,594.0961,-6.3309197,130.51459,600.0786,-21.277285,106.98175,608.12415,-37.16153,85.42977,605.2164,22.136137,78.97507,594.1493,10.924444,40.625214,591.7435,4.2885766,15.57358,587.1864,-1.1259519,-6.0492163,580.0104,46.626404,72.58667,584.19135,44.02644,30.374275,578.8943,43.27306,2.5439365,571.6244,41.624287,-20.727627,562.37463,68.86156,75.85536,577.6294,71.65849,38.13958,564.6943,73.45806,12.372785,552.7143,73.40029,-8.78512,542.34,89.85631,85.07774,574.1705,100.218124,54.21273,569.8501,106.12106,34.005177,566.16986,109.03649,15.946736,561.1364
65.493706,164.1784,589.2006,23.172277,155.42094,595.0513,-6.066279,130.21344,600.8811,-20.776894,106.69986,609.88525,-36.467773,84.930305,606.8206,21.332514,79.18725,594.66656,10.793221,41.039955,592.418,3.6899002,16.055662,587.71814,-2.497498,-5.5080814,579.98505,45.59595,72.50562,584.64655,43.88284,30.127323,579.3204,43.286407,2.05225,571.5668,41.699173,-21.450678,562.2408,67.68002,75.61786,577.60266,69.88057,39.03676,563.2278,71.06515,14.620757,549.5443,70.35206,-5.219301,537.85046,88.944374,84.82197,574.4363,99.64707,54.43697,568.9315,106.11859,35.307583,564.7103,109.68081,18.326332,559.04376
64.94184,162.74747,589.3472,22.567627,154.40161,595.2181,-6.369735,128.58601,601.82385,-20.708838,104.71056,611.8307,-36.104057,82.54791,608.00757,21.416128,78.736145,596.6498,9.705218,39.98737,593.5364,2.8091335,14.281919,589.0465,-3.181881,-7.6366835,581.2705,46.009953,72.24641,586.71,47.18848,30.035826,581.13763,47.01273,1.9941132,571.5561,44.47089,-20.896442,559.64825,68.25642,75.181816,579.4932,68.38082,40.74868,565.2023,65.43606,19.373299,546.8121,61.241676,2.9991128,530.9201,89.08857,83.36055,575.0874,98.794365,52.63968,570.05347,104.743996,33.58264,564.7605,108.23645,17.217379,557.18945
64.88968,162.48201,588.9919,22.241682,154.6514,595.7871,-6.0517535,128.72682,602.8768,-21.726006,104.05316,612.0138,-36.82589,82.10874,608.7403,22.582941,78.23604,598.05524,10.241027,38.827145,593.606,3.5975394,13.281617,589.96497,-1.739307,-7.7440886,583.3485,48.13425,71.899025,589.6866,49.091946,31.737112,583.06714,48.992317,1.9682832,573.64655,46.18026,-19.449842,562.4633,68.626755,74.8731,581.6579,72.490265,42.333767,570.99036,56.378666,37.22708,547.3277,41.442883,37.00676,529.20355,87.58389,82.718544,575.5924,97.71509,52.945698,572.01373,106.0288,34.634052,570.2216,111.964516,19.85648,567.1214
66.30442,161.12907,587.42554,20.302788,152.92862,594.4631,-6.1935635,128.80942,603.7633,-21.622902,104.868286,612.75543,-35.93899,82.01944,609.08673,21.114754,78.50925,597.2227,9.338166,36.920456,594.05334,2.0312035,11.037573,589.5912,-2.9448824,-9.577179,583.56,45.852104,73.26074,589.81366,48.247658,30.287546,581.8186,48.581406,1.3119987,571.2729,48.807686,-21.257282,562.5538,66.55079,75.64177,581.8376,67.536964,41.666027,568.48346,51.097267,46.426266,545.42426,39.500935,53.697517,531.7716,86.14699,81.55675,572.8838,96.3376,51.84416,571.5975,104.88444,35.416416,571.0227,113.568306,22.317059,571.54504
65.762314,161.69937,586.54767,19.718306,153.10123,593.9323,-6.0014067,128.64317,603.73926,-21.086508,105.1561,613.93036,-35.847492,82.2788,609.4244,21.43692,78.8286,596.81195,8.891184,37.00661,593.15283,1.450523,10.882438,588.43604,-3.4515479,-9.641779,582.62897,45.000286,73.81361,588.8865,46.518135,30.26674,580.1351,46.74239,1.3690257,570.0516,47.35345,-21.476517,562.644,65.5372,76.06421,580.68365,62.45103,42.174366,565.5586,48.756393,48.61214,544.92993,40.520157,57.3968,534.06537,85.31012,81.62249,571.68774,95.80776,51.327988,571.5546,104.51043,34.207996,572.7848,113.89619,20.540628,575.50085
66.44269,161.57018,587.1844,18.839647,153.15369,593.4391,-7.7493505,128.73094,603.089,-23.15572,105.276505,612.44763,-36.991817,81.906,609.05225,21.90431,79.1066,597.59753,8.138395,36.8929,593.1795,1.5285804,10.448587,589.3054,-2.5824895,-9.976259,584.14813,44.292587,74.60422,588.73834,44.422882,30.678305,578.6429,45.284157,2.2957163,569.2263,46.87248,-20.65215,562.2025,64.57162,76.415054,580.4295,60.624043,42.256393,565.34485,47.226116,51.019558,545.2704,40.04317,61.376434,534.8371,85.34251,81.365395,571.60175,95.11949,50.98795,571.7854,103.71351,33.53837,574.01086,113.2645,19.199347,577.95734
65.87063,162.3101,586.6048,18.85096,153.66692,593.0851,-7.251928,128.8704,603.2983,-23.018972,105.183876,612.31433,-36.833324,81.45217,609.0565,21.039051,79.58434,597.40173,8.356922,37.55322,593.3862,1.6994036,11.223514,588.94464,-2.6518762,-8.905475,583.4066,43.0971,75.04607,588.2481,44.048916,30.929558,577.63354,44.55239,2.9795344,567.5589,45.324642,-19.850025,560.32086,63.663555,76.731476,580.2139,56.825657,42.94872,563.1417,44.81674,54.363976,542.7986,38.894337,66.25061,532.16705,85.093834,81.80329,572.103,92.70702,50.70023,571.1567,100.367195,33.69043,572.3108,109.07655,19.649931,575.2639
65.99099,162.0297,585.96313,19.294474,154.07834,593.62415,-8.060437,128.88046,603.24725,-23.527914,105.69829,611.89545,-37.129948,81.67913,608.50354,21.4478,79.61704,598.1927,7.7822204,37.641525,592.90436,1.2307384,11.080837,588.4016,-3.0608058,-9.049279,582.76495,43.13345,75.503426,588.4087,44.227467,30.9225,577.2825,44.952606,3.1572356,566.87866,44.802227,-18.720253,558.08154,63.95344,77.17916,580.31476,55.5314,44.157997,561.8152,44.58527,55.784687,541.5045,39.61229,67.84128,530.64575,85.420364,81.79435,572.12537,92.91845,50.605118,571.1989,99.611595,34.275517,570.5204,107.25787,21.199762,571.23236
67.439476,161.88263,586.337,19.667276,153.67479,593.6027,-8.309709,128.43587,603.40857,-23.570267,105.62794,611.6287,-36.812023,80.897484,608.4552,20.739695,78.74939,598.08606,6.6187687,36.727753,592.552,0.22057806,10.14269,587.28796,-3.5994372,-9.567202,581.9111,42.8665,75.535774,588.6226,43.19817,30.178217,575.81476,44.207222,2.5545356,565.7486,43.479816,-19.193235,556.9659,64.22938,77.274635,580.30835,53.37915,44.924873,560.0992,43.18997,58.85324,539.7638,39.259205,72.0221,529.07007,86.61664,81.16222,572.1082,92.611595,49.278942,570.94727,99.04305,33.104214,569.6833,107.162056,19.921036,570.3675
66.92987,162.61177,587.4553,20.914856,155.3751,594.5804,-7.815299,129.00417,602.9973,-23.082739,105.514244,611.9188,-35.937153,81.00749,609.69116,21.029728,79.81675,598.32043,7.1308746,37.662945,592.5841,0.81242794,11.484256,586.824,-3.2545276,-8.412492,580.8074,43.12338,76.024994,588.93427,41.575893,32.114746,574.6664,43.039772,4.7107882,563.54395,42.82895,-17.389856,553.9333,64.97357,77.984535,581.87585,52.866013,47.71216,559.0049,43.066986,63.194836,538.0519,38.779232,76.84282,526.8688,87.46004,82.18338,574.9245,91.95392,51.497288,570.17944,98.398895,37.909325,567.92194,105.277145,27.021,567.36523
67.668724,163.82475,589.7931,20.523918,155.39597,594.69574,-8.711766,128.5499,602.6307,-24.075819,105.39812,611.94904,-36.88324,80.66312,611.53906,20.094572,80.14309,598.2117,7.4232173,38.530514,593.60126,1.7097011,12.700659,588.6165,-1.673398,-7.9900193,583.0775,42.844444,76.08657,588.47174,38.614853,33.01734,573.0028,38.410164,5.639878,560.2346,36.514057,-15.980443,548.5738,65.40385,78.74361,582.84753,50.22051,51.35801,556.76306,39.223923,68.7686,534.253,34.435585,82.98485,522.7724,88.90242,83.80511,578.8884,92.722595,56.257866,570.5157,98.717125,47.082756,567.582,105.73151,39.347366,568.16077
68.56445,163.12613,591.0111,20.692755,154.72536,594.8134,-8.19627,128.46182,603.0209,-24.260998,105.70977,611.4871,-37.05254,80.869644,611.0658,20.397276,79.51968,598.12756,7.7360196,37.508213,593.6646,1.5054214,12.119443,588.51587,-2.1024966,-9.07317,582.7994,43.020218,75.98776,588.27014,37.274677,33.4252,572.6787,38.61665,5.8095837,560.47424,36.834972,-15.5541935,548.50226,65.35043,79.149734,582.76373,47.999393,54.32634,555.3672,38.210804,71.797455,533.2928,34.076965,85.50926,522.4389,89.51536,84.29117,580.2206,90.86467,57.017708,569.90796,96.33816,48.82383,567.0267,103.50619,41.792503,568.8401
70.49113,163.16718,593.31836,20.44821,154.08185,596.01276,-8.561326,127.86172,603.1994,-23.713219,105.72499,611.7447,-36.178192,80.42434,611.1377,21.655024,79.49751,599.0074,8.197854,37.836777,593.83044,1.8391706,12.777759,588.3438,-0.96332085,-8.562635,583.1364,44.53983,76.54938,589.1914,37.591133,34.28047,571.8785,38.820793,6.9500685,559.6314,37.20613,-14.972466,547.72205,66.94337,79.94583,583.5218,47.8386,56.148705,554.9469,38.4195,73.33112,533.5375,35.056778,86.30228,523.187,91.363205,85.03833,581.5888,90.0641,57.771942,570.236,93.524635,49.839203,566.3991,100.0651,43.066193,567.9991
69.797905,163.50926,592.9847,20.824585,154.4103,595.7819,-7.6340513,127.481186,603.5856,-22.724972,104.82384,611.8631,-34.964645,80.09256,611.7251,22.482779,79.080826,599.6764,8.932253,38.332417,593.68384,2.5523653,13.715647,587.68414,-0.12705027,-7.1462502,582.23944,45.00838,76.00624,589.35925,35.6698,34.150578,570.211,34.834724,7.0943832,555.4853,32.115948,-13.812115,542.24164,66.740456,79.98235,583.55975,46.66329,58.180527,553.18604,38.283222,77.519325,533.58264,35.21301,92.432106,524.5997,90.45372,85.84916,582.1788,89.732445,59.14949,571.0197,93.40179,51.706112,567.45984,99.396065,45.143456,568.9164
71.32334,162.99402,595.17004,20.918724,153.5897,596.4222,-7.7643995,126.90689,603.8535,-22.784994,104.38222,611.7705,-34.208656,79.59834,612.22687,22.321657,77.74105,599.62085,8.973011,37.05774,593.71045,2.9982889,12.566281,587.8271,1.065784,-8.509006,582.6788,45.08119,74.939545,588.9701,35.722267,33.529484,570.1193,35.30775,6.6717415,555.673,32.722195,-14.240808,542.5743,66.944786,79.23544,583.0568,47.161095,58.184837,555.258,39.33033,78.66183,536.9527,36.871277,94.230675,528.77747,91.214424,85.19126,582.52246,89.91627,57.871788,572.6407,93.29172,50.729496,571.0755,99.74405,44.37554,574.9475
68.69721,163.14038,593.71674,22.571802,154.33026,597.95184,-6.468665,126.05519,605.865,-21.130281,102.87199,613.4955,-32.02594,79.06779,614.3121,22.856222,77.36456,600.43353,10.660873,36.649227,595.2688,5.783699,12.092723,590.1276,3.939158,-8.69723,584.79236,45.190117,74.36047,589.25745,35.058014,33.981422,569.8553,34.644127,7.58434,555.5631,31.912003,-13.16617,542.0728,67.3585,78.84146,583.5306,46.54016,59.938057,555.52136,40.116695,81.12196,538.71533,37.537468,97.33818,530.6794,91.36046,85.941345,582.9938,89.36131,58.683353,573.10535,92.75658,51.253357,571.83435,97.544395,44.825626,574.97076
71.29777,163.18242,597.3397,22.513863,152.84128,598.8064,-6.2849107,125.688896,607.017,-20.59218,103.28074,613.9631,-31.516575,79.19581,614.3412,24.894028,76.75957,602.62274,10.319979,36.375748,595.35645,5.489327,11.989984,590.05066,4.520674,-9.141095,585.1479,47.135952,75.076355,591.2858,36.934235,34.09619,572.76544,37.285362,7.4523487,558.5341,34.06496,-13.268857,543.8038,68.77547,80.1976,585.1978,46.320854,60.703243,558.14087,39.943478,80.39333,541.71936,38.17159,94.52722,534.2384,92.87632,86.88575,584.6656,88.055725,60.781116,574.02686,91.12862,55.280293,573.28564,98.31946,49.565876,578.4823
68.39738,162.6848,595.3256,22.084974,152.46126,598.3449,-5.3806725,124.461876,607.913,-20.747282,101.27799,614.22626,-32.545322,78.02075,612.66077,23.706919,77.78103,601.1496,12.026429,37.88487,595.74695,7.4295216,12.814248,590.3586,5.486141,-8.041593,584.3642,45.197002,75.07951,589.85315,33.226353,34.519608,569.17737,31.182806,8.319958,553.18945,26.781145,-11.758203,537.7743,67.12408,80.012215,584.2706,44.45416,62.586586,557.1249,37.843266,83.00723,541.6938,34.49934,98.07014,533.7688,91.279686,87.36532,583.78033,86.61599,62.519928,573.75134,90.290016,57.662865,574.1284,95.86275,52.63615,578.4109
72.02628,163.5078,597.00116,24.992105,153.14052,599.8478,-4.040607,124.686966,608.21704,-18.973166,102.18378,614.80914,-29.827404,78.23597,614.68256,27.020105,76.36597,603.1539,13.574515,36.559677,596.4703,8.950527,12.290252,591.42035,6.4119835,-7.998874,585.2903,48.43676,73.91988,591.6443,37.14451,34.48237,571.47687,36.59458,8.6772785,556.33325,32.80951,-10.957794,541.3126,70.07445,79.12796,586.0982,46.309322,63.445824,556.2793,40.820763,86.090454,540.81323,38.576115,102.78857,533.64124,93.48853,86.707664,585.72253,88.43442,61.805645,574.8089,90.43449,56.65453,573.85114,94.70055,51.132393,577.6355
69.093376,163.1648,594.6615,25.315287,153.11844,600.06024,-3.7999256,124.065285,608.2506,-18.62949,101.14204,615.76984,-29.28357,77.550735,615.07135,27.347513,76.57455,603.39417,14.970193,36.776463,597.6335,10.682438,12.232526,593.015,8.171575,-7.733507,586.96765,48.517338,73.96599,591.7345,38.254852,34.74978,571.9169,37.740303,8.831622,556.9951,34.028553,-10.690085,542.4133,70.49695,79.12318,586.3656,48.373768,63.709507,557.6991,43.77334,85.005,542.663,41.35952,100.914406,534.9258,93.406044,87.07826,585.92017,89.60798,62.242672,576.60333,91.49487,56.525627,576.04596,94.1876,50.68613,578.57697
68.672325,162.93893,593.0197,24.888584,152.84514,598.9513,-3.3932374,124.089676,608.1903,-17.46808,101.53036,616.5618,-28.646173,77.899895,615.5411,27.146292,76.759834,602.39105,14.573143,36.594086,596.82684,10.313338,11.662643,592.68335,7.864346,-8.890418,587.146,48.16834,74.3954,590.4538,38.026062,35.755672,570.30383,37.84218,9.339967,556.3269,34.66345,-11.189038,543.24243,70.09465,79.64126,585.4258,48.1957,64.804924,556.68896,44.296246,87.612915,542.4485,42.537235,104.55248,535.5979,93.31148,87.516975,585.47174,89.01634,62.071087,575.292,90.68042,55.83404,574.4701,93.64524,49.177692,577.3922
69.805725,163.02231,593.6553,24.686977,152.30132,598.5717,-3.3164442,123.82715,608.4945,-17.357203,101.74804,617.1743,-28.389074,77.94743,616.10626,27.916088,76.19458,602.94476,14.794901,36.63113,596.8275,10.085956,11.9886265,592.4244,7.5157404,-8.499604,586.92456,48.64155,74.24051,590.9092,38.6669,35.961586,570.9012,38.60524,9.5553255,557.04156,35.261604,-10.925974,543.65753,70.144394,79.58219,585.9105,46.457035,65.29186,556.00415,42.81544,88.83444,542.3674,41.73488,106.21694,536.1691,93.41755,86.982925,585.8828,88.97603,62.121613,576.2238,90.08974,56.316193,575.2517,93.13054,49.664623,578.098
71.14755,162.59557,594.1394,24.352057,152.05905,598.25183,-3.9757538,124.10431,608.0766,-18.024328,101.759514,616.583,-28.277018,77.38512,616.3831,26.88274,75.699615,601.40967,13.328126,35.85701,595.4116,8.876776,10.963107,591.1441,6.4922857,-10.045795,585.59894,48.05443,73.29663,589.1688,35.188663,35.077263,568.5101,33.34381,9.61117,554.2407,28.84131,-10.410068,540.5422,69.54999,78.68009,584.36194,45.866364,64.72948,554.8091,41.830082,89.9324,543.0236,40.585476,108.041985,537.9597,93.08771,86.31041,584.6151,89.03038,61.764477,576.48737,90.63607,56.211205,576.84924,94.12374,49.55349,580.4545
71.05701,162.7136,594.33875,25.14946,152.81316,599.1883,-4.3432393,124.01098,608.1403,-18.690516,101.53811,616.3964,-28.7099,77.14463,616.3503,27.39753,75.98479,602.28687,15.344287,36.899014,597.105,11.786741,12.651346,593.2482,9.927702,-7.7525697,587.8776,48.63598,73.70953,589.915,36.746532,35.320896,569.2051,35.535366,9.928523,555.06195,31.029875,-9.564616,541.50934,70.188446,79.373535,585.132,47.70036,65.557175,555.65784,44.672817,91.349396,543.6902,43.10326,110.020706,538.1521,92.888275,87.316345,584.9718,88.06557,63.176445,576.2412,89.26508,58.01232,576.41235,91.54856,51.74087,579.6414
69.08907,162.68758,592.58167,24.828402,152.36938,598.4491,-3.1569116,123.878876,608.65186,-16.742016,101.641205,617.7003,-27.903276,77.669,616.5948,27.130117,76.506096,601.87933,14.52995,36.654057,596.64716,10.401831,11.798977,592.6355,8.526881,-8.737387,587.409,48.273,74.33946,589.79315,36.586456,37.243206,569.08167,36.599674,11.30895,555.5317,34.660877,-8.981261,543.00995,69.90564,79.66554,585.07544,45.969105,67.3935,555.3367,42.19676,91.582695,543.2838,40.94613,109.62342,537.9276,92.90441,87.24149,584.78217,88.62662,63.277905,576.0043,90.23298,57.780727,576.82874,93.16703,51.572628,580.81274
69.94874,162.67284,593.676,24.512589,152.14088,598.6799,-3.5788186,123.59041,608.46356,-16.86101,101.42736,617.54346,-28.198902,77.412094,615.8107,28.132881,75.857864,602.8955,15.369027,36.485973,597.3621,11.189588,11.887249,593.0735,8.927288,-8.433557,587.5055,48.99791,74.01496,590.46454,37.49592,36.6077,569.7962,37.341015,10.950286,555.9596,34.53416,-9.015958,542.9262,70.389084,79.45426,585.47516,45.6918,66.19535,555.29706,42.127674,90.71992,543.45807,41.015865,108.88151,538.22595,93.71718,86.952126,585.39813,89.45036,62.77396,577.00287,90.99132,57.762794,577.67303,93.49814,51.890434,581.1744
70.0366,162.62642,593.3493,24.78755,152.18086,599.0159,-3.826149,124.027016,608.55786,-17.576881,102.20281,617.16254,-27.869844,77.62753,616.5805,27.856136,76.30315,602.85034,15.800115,37.11391,597.6663,12.070385,12.6317005,593.58154,10.786608,-7.966487,588.6073,49.105537,74.52733,590.61664,38.1328,36.925755,570.60223,37.809086,10.814091,556.6279,34.55588,-9.445454,543.30615,70.80282,80.041,585.6413,47.02418,66.959564,556.67676,43.392788,91.749886,544.78723,42.130127,109.764885,539.3785,94.31903,87.33377,585.4659,88.78079,62.91067,576.43317,89.51327,57.72685,577.0243,92.107086,51.432117,580.79926
70.95536,162.9721,593.88794,24.9045,152.15926,598.9442,-3.5226173,123.83318,608.35095,-17.717188,102.1973,616.9945,-28.223173,77.50347,616.41345,28.088903,76.02622,602.4876,15.037143,36.570354,596.8823,11.286165,11.824663,593.1975,10.118386,-9.146002,588.7501,49.39371,74.52276,590.4668,36.70101,36.463917,569.4795,35.644463,10.522695,555.24786,31.834812,-9.666793,541.7373,71.01413,80.125824,585.5942,46.27564,66.70388,555.42633,42.074787,92.11535,543.18866,40.91853,110.27891,537.9585,95.01962,87.21911,585.7531,89.006714,62.774063,576.4844,90.3998,57.851036,577.4665,94.21423,51.694103,581.9007
71.838646,163.05183,594.5482,24.892164,152.49942,598.5726,-3.993141,123.576744,607.8744,-18.017664,101.4735,616.4139,-28.017197,77.27604,616.02155,26.31447,76.109314,600.8524,13.557729,36.384537,595.8269,10.13054,11.503955,592.6812,8.930112,-9.518959,588.34,47.83972,74.08994,589.23035,33.491848,36.261154,567.14435,31.05905,10.622248,552.37573,26.616344,-9.087278,538.49615,69.84886,79.58579,584.9144,45.18693,66.63539,554.8347,41.163525,91.82755,542.7014,39.87027,109.81786,537.315,94.09904,87.08309,585.69727,88.62439,62.95439,576.6099,90.09721,58.1024,577.0811,93.34813,51.91319,580.71
69.64728,162.90288,593.0894,24.589651,152.55675,598.6059,-3.6618235,124.081696,607.9272,-17.608679,102.0083,616.4646,-28.243061,77.850464,615.7833,27.493317,76.5629,601.88464,14.426928,36.757145,596.47644,9.96162,11.730217,592.2518,7.9531455,-9.053885,587.05133,48.495163,74.62825,589.9157,36.217663,36.916637,569.1163,35.46531,10.479752,555.2982,32.619347,-10.128333,542.429,70.07535,80.02658,585.0821,45.62234,67.50673,555.20654,41.45042,91.75487,542.95197,40.1124,109.36986,537.5989,93.81185,87.60378,585.4553,88.702545,64.25013,576.5982,90.23619,60.05255,577.6658,93.370735,54.70572,581.8735
69.71589,162.18784,593.10425,24.115213,151.81879,598.94434,-4.2862515,124.06379,608.4177,-18.00452,102.05623,617.002,-28.076168,77.62902,615.9236,26.200178,76.22713,601.02203,12.961004,37.662907,595.3761,8.649846,13.023751,590.84924,6.6843476,-7.620934,585.1272,47.460213,73.9954,588.81995,35.571335,35.8594,568.72076,34.456623,9.858559,554.6137,30.234522,-10.100539,541.21436,69.332664,79.31642,584.2738,44.159554,65.52942,553.801,40.426212,90.062164,542.05347,39.428738,107.95791,537.1455,93.63517,86.71927,585.16077,88.70616,63.776794,576.5412,90.280975,59.84428,577.65674,93.509315,54.588783,581.83887
69.07284,163.60924,592.17737,24.272991,153.2681,598.2466,-4.043595,124.68139,607.937,-17.616472,102.44495,616.7615,-28.157858,78.620056,616.5257,27.660328,77.04722,601.9682,14.829444,37.379597,597.2178,10.712922,12.395152,592.90015,8.656817,-8.290574,587.0413,48.530968,74.6921,589.7205,37.85396,36.37514,570.22565,37.035843,9.977429,556.3957,33.62521,-10.189441,543.61755,69.92001,80.042854,584.62744,45.70525,66.37289,554.71466,41.101322,90.49729,541.92896,39.42702,108.48941,536.29694,93.06345,87.89891,584.5321,88.699745,64.335594,576.03864,90.344734,60.13474,576.73895,93.27827,55.242474,580.5619
69.899765,162.77496,593.06537,23.663029,152.45389,598.263,-4.18822,124.69201,608.3213,-17.980042,102.79303,617.26746,-28.770016,78.560936,616.0117,27.955215,76.68103,602.47876,15.214442,37.111065,597.49774,11.77586,11.792665,594.0462,10.646548,-9.219151,589.2688,48.815136,74.596565,590.19495,37.062706,35.543964,570.27734,37.127277,9.172497,557.0431,34.766476,-11.263115,544.9066,70.120605,80.04954,585.0989,46.6843,66.61876,555.55865,41.74138,90.797905,542.29724,39.57554,108.35174,536.2214,93.2152,87.65027,584.8457,88.56271,63.945084,576.11127,90.356865,59.870228,577.089,93.423485,54.818485,580.9339
69.33737,162.88597,593.79987,22.941965,153.35567,599.1522,-4.7014947,124.99493,609.121,-19.709034,102.41587,616.7091,-30.396479,78.43709,615.25574,24.762325,77.5052,601.5469,10.739707,37.779118,594.8456,5.4185576,12.721517,589.57904,2.8143723,-7.8417797,583.29407,46.239555,74.712616,589.8131,30.621708,36.336517,568.0209,26.552233,10.450851,552.1873,21.27789,-9.329216,538.15674,68.27605,79.90011,584.74005,44.585518,67.18416,554.74194,37.832737,89.26949,539.61993,34.350086,105.31975,532.5327,92.13795,87.51379,584.66376,86.7928,63.806526,575.3016,89.79647,58.65518,576.25806,94.57118,53.340332,581.00104
73.35732,162.32309,597.6261,21.240967,150.81549,598.1676,-4.809143,124.80192,609.0752,-20.162565,103.48785,615.69086,-31.61837,79.145676,615.0682,25.998993,76.91537,602.93695,9.110145,37.98288,594.134,3.2205667,13.837849,588.3991,1.8709711,-7.6453404,584.14996,47.96162,75.403244,591.05817,33.028553,36.411003,570.4207,30.153818,10.751548,556.81866,24.725353,-10.195837,543.68274,69.4693,80.55223,585.2101,43.995132,66.441986,555.0043,37.847595,88.57327,540.4394,36.21204,103.92977,534.35876,94.081726,86.563065,585.7814,86.88658,61.69425,575.103,88.036095,56.552265,574.02075,94.02902,51.13607,578.8539
